GenderSelect,Country,Age,EmployerIndustry,Gender Counts,,Age Counts,,Industry Counts,
Male,United States,34,,,,,,,
Male,India,24,,,,,,,
Male,Other,72,Academic,,,,,,
Male,Russia,27,Technology,,,,,,
,United States,35,,,,,,,
Male,Other,19,,,,,,,
Male,Hungary,51,,,,,,,
Male,Kenya,30,,,,,,,
Male,India,32,CRM/Marketing,,,,,,
Male,India,21,,,,,,,
Male,India,22,Academic,,,,,,
Female,Malaysia,24,CRM/Marketing,,,,,,
Male,United States,27,Technology,,,,,,
,,NA,Other,,,,,,
Male,Other,25,Technology,,,,,,
Male,India,21,,,,,,,
Female,Canada,38,Internet-based,,,,,,
Male,India,41,Mix of fields,,,,,,
Female,United States,27,Pharmaceutical,,,,,,
Male,Taiwan,60,,,,,,,
Male,Turkey,32,Retail,,,,,,
Male,Other,22,,,,,,,
Male,United States,46,,,,,,,
Female,India,23,,,,,,,
Male,India,27,,,,,,,
Male,India,24,Technology,,,,,,
Male,Turkey,24,,,,,,,
Male,Japan,35,Mix of fields,,,,,,
Male,United States,51,Insurance,,,,,,
Female,Kenya,22,Academic,,,,,,
Male,Colombia,34,,,,,,,
Male,Belgium,51,Financial,,,,,,
Female,Philippines,22,,,,,,,
Male,India,24,Other,,,,,,
Male,Pakistan,22,,,,,,,
Male,Other,NA,,,,,,,
Male,United States,34,Financial,,,,,,
Male,India,28,Mix of fields,,,,,,
Male,India,29,Mix of fields,,,,,,
A different identity,United States,36,CRM/Marketing,,,,,,
Female,Netherlands,22,,,,,,,
Male,,NA,Technology,,,,,,
Male,Pakistan,30,,,,,,,
Male,India,31,Technology,,,,,,
Female,India,23,Technology,,,,,,
Male,Italy,45,Other,,,,,,
Male,India,31,Technology,,,,,,
Male,Brazil,27,Technology,,,,,,
Male,United States,23,,,,,,,
Male,Poland,32,Technology,,,,,,
Male,Romania,32,,,,,,,
Male,Chile,30,Mix of fields,,,,,,
Male,India,26,Technology,,,,,,
Male,Other,29,Non-profit,,,,,,
Female,India,25,Academic,,,,,,
Female,Russia,26,,,,,,,
Male,Other,29,Other,,,,,,
Male,United States,30,Internet-based,,,,,,
Male,India,28,Academic,,,,,,
Male,India,26,Technology,,,,,,
Female,New Zealand,22,,,,,,,
Male,Vietnam,34,Financial,,,,,,
Male,Ukraine,27,,,,,,,
Male,Indonesia,21,Internet-based,,,,,,
Male,Romania,57,,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,Australia,29,Academic,,,,,,
Male,Singapore,26,Mix of fields,,,,,,
,,NA,,,,,,,
Female,Canada,45,,,,,,,
Male,United States,35,,,,,,,
Female,United States,36,,,,,,,
A different identity,,45,Academic,,,,,,
Male,Brazil,23,Internet-based,,,,,,
Male,Other,22,Mix of fields,,,,,,
Male,People 's Republic of China,20,,,,,,,
Male,Japan,45,Internet-based,,,,,,
Male,India,25,Pharmaceutical,,,,,,
Male,Japan,30,,,,,,,
Male,India,32,Internet-based,,,,,,
Female,Australia,34,Technology,,,,,,
Male,India,29,Other,,,,,,
Male,Canada,42,,,,,,,
Male,Other,27,,,,,,,
Female,People 's Republic of China,21,,,,,,,
Male,Taiwan,23,,,,,,,
Male,Germany,39,,,,,,,
Male,India,31,Academic,,,,,,
Female,India,39,Technology,,,,,,
Male,Italy,43,Manufacturing,,,,,,
Male,Italy,25,CRM/Marketing,,,,,,
Male,Republic of China,25,,,,,,,
Male,Russia,40,Manufacturing,,,,,,
Female,United States,24,,,,,,,
Male,Hong Kong,26,Internet-based,,,,,,
Male,United States,21,,,,,,,
Male,India,23,Internet-based,,,,,,
Male,India,27,Hospitality/Entertainment/Sports,,,,,,
Male,Iran,29,Telecommunications,,,,,,
Male,India,26,,,,,,,
Female,Nigeria,29,,,,,,,
Male,United States,54,Telecommunications,,,,,,
Male,Romania,43,,,,,,,
Female,United States,25,,,,,,,
Male,United States,27,,,,,,,
Male,Australia,44,,,,,,,
Male,Ukraine,26,,,,,,,
Male,India,35,Other,,,,,,
Male,United Kingdom,41,,,,,,,
Female,Other,42,,,,,,,
Male,Other,34,Manufacturing,,,,,,
Male,Indonesia,22,,,,,,,
Male,United States,29,Technology,,,,,,
A different identity,Japan,27,Technology,,,,,,
Male,Germany,25,,,,,,,
Male,Ukraine,28,Technology,,,,,,
Male,India,27,,,,,,,
Female,Taiwan,20,,,,,,,
Female,India,29,,,,,,,
Female,Malaysia,37,,,,,,,
Male,India,27,Retail,,,,,,
Female,United States,34,,,,,,,
Male,Australia,23,,,,,,,
Male,India,31,Mix of fields,,,,,,
Male,Brazil,20,,,,,,,
Male,Taiwan,28,,,,,,,
Female,South Korea,25,,,,,,,
Male,United States,25,,,,,,,
Male,People 's Republic of China,21,,,,,,,
Female,Norway,33,Other,,,,,,
Female,India,25,CRM/Marketing,,,,,,
Male,Other,27,,,,,,,
Male,Norway,46,Technology,,,,,,
Male,Other,21,,,,,,,
Male,Australia,27,Non-profit,,,,,,
Male,United States,22,,,,,,,
Male,India,25,Other,,,,,,
Male,People 's Republic of China,23,,,,,,,
Female,India,21,,,,,,,
Male,India,23,,,,,,,
Male,Israel,36,,,,,,,
Male,India,20,,,,,,,
Male,Japan,29,Internet-based,,,,,,
Male,India,55,Financial,,,,,,
Male,Spain,29,,,,,,,
Male,Pakistan,26,Mix of fields,,,,,,
Male,Kenya,22,Financial,,,,,,
Male,India,21,,,,,,,
Female,India,22,Manufacturing,,,,,,
Female,India,21,,,,,,,
Male,Other,26,Hospitality/Entertainment/Sports,,,,,,
Female,United States,32,Technology,,,,,,
Female,United States,36,,,,,,,
Male,India,20,Non-profit,,,,,,
Male,India,NA,Technology,,,,,,
Female,India,20,,,,,,,
Male,United States,27,Technology,,,,,,
Male,India,24,Internet-based,,,,,,
Male,India,25,Mix of fields,,,,,,
Male,India,22,Technology,,,,,,
Male,Hong Kong,26,,,,,,,
Male,People 's Republic of China,23,Academic,,,,,,
Male,India,22,,,,,,,
Male,Canada,39,Insurance,,,,,,
Male,India,26,,,,,,,
Male,Taiwan,28,Manufacturing,,,,,,
Male,South Korea,41,,,,,,,
Male,India,55,Academic,,,,,,
Male,People 's Republic of China,47,Technology,,,,,,
Male,United States,30,,,,,,,
Male,Hong Kong,21,Technology,,,,,,
Male,Canada,25,Internet-based,,,,,,
Female,Kenya,30,Hospitality/Entertainment/Sports,,,,,,
Male,Australia,54,,,,,,,
Female,Other,38,Academic,,,,,,
Male,United States,24,,,,,,,
Male,India,23,Technology,,,,,,
Male,United States,56,Government,,,,,,
Male,India,39,Academic,,,,,,
Male,Nigeria,33,Financial,,,,,,
Male,India,24,,,,,,,
Male,Switzerland,35,,,,,,,
Male,Russia,26,,,,,,,
Male,United States,30,,,,,,,
Male,Nigeria,28,,,,,,,
Male,Colombia,45,Mix of fields,,,,,,
Male,India,23,,,,,,,
Male,Australia,28,Technology,,,,,,
Male,India,21,,,,,,,
Female,United States,30,,,,,,,
Male,Singapore,24,Mix of fields,,,,,,
Male,People 's Republic of China,25,Internet-based,,,,,,
Male,People 's Republic of China,22,,,,,,,
Male,Ukraine,19,,,,,,,
Female,India,26,,,,,,,
Female,India,24,,,,,,,
Male,India,21,,,,,,,
Male,India,32,Academic,,,,,,
Male,United States,36,Technology,,,,,,
Male,Australia,26,Technology,,,,,,
Male,Sweden,22,,,,,,,
Male,Kenya,30,Non-profit,,,,,,
Male,Other,35,Military/Security,,,,,,
Male,United States,28,Non-profit,,,,,,
Male,United States,30,Technology,,,,,,
,,NA,,,,,,,
Male,Taiwan,33,,,,,,,
Male,Singapore,27,Internet-based,,,,,,
Male,India,27,Telecommunications,,,,,,
Male,Germany,22,,,,,,,
Female,Ukraine,21,,,,,,,
Male,Poland,24,,,,,,,
Male,Other,38,,,,,,,
Male,India,32,Financial,,,,,,
Male,United States,32,Other,,,,,,
Male,India,31,,,,,,,
Male,Switzerland,26,Insurance,,,,,,
Male,India,42,Technology,,,,,,
Female,India,25,,,,,,,
Male,India,32,Academic,,,,,,
Male,India,20,,,,,,,
Male,Germany,33,Academic,,,,,,
Male,Other,36,Financial,,,,,,
Male,India,30,Non-profit,,,,,,
Male,India,18,,,,,,,
Male,Netherlands,30,,,,,,,
Male,United States,27,,,,,,,
Male,India,25,,,,,,,
Female,Ireland,32,,,,,,,
Male,India,20,Telecommunications,,,,,,
Male,Kenya,26,Academic,,,,,,
Male,Other,26,Technology,,,,,,
Male,Other,28,Mix of fields,,,,,,
Male,India,59,Academic,,,,,,
Male,United States,29,,,,,,,
Male,India,24,Insurance,,,,,,
Male,India,25,Technology,,,,,,
Female,India,27,Financial,,,,,,
Male,People 's Republic of China,21,Technology,,,,,,
Female,Singapore,24,,,,,,,
Male,United States,19,,,,,,,
,,NA,Academic,,,,,,
Male,Taiwan,37,Manufacturing,,,,,,
Male,India,22,,,,,,,
Male,India,22,,,,,,,
Male,India,23,Technology,,,,,,
Male,India,24,Hospitality/Entertainment/Sports,,,,,,
Male,India,24,,,,,,,
Male,Australia,21,,,,,,,
Female,United States,24,Government,,,,,,
Male,Netherlands,32,,,,,,,
Male,Australia,40,,,,,,,
Male,India,30,Government,,,,,,
Male,India,37,,,,,,,
Male,Poland,32,,,,,,,
Female,India,26,Technology,,,,,,
Female,Other,25,,,,,,,
Male,Belarus,26,,,,,,,
Male,Indonesia,42,Technology,,,,,,
Male,Taiwan,23,,,,,,,
Female,Pakistan,20,,,,,,,
Male,India,28,Academic,,,,,,
Male,India,20,,,,,,,
Male,People 's Republic of China,26,,,,,,,
Male,United Kingdom,44,Government,,,,,,
Male,United Kingdom,48,Other,,,,,,
Male,Turkey,36,Government,,,,,,
Male,Other,25,,,,,,,
Male,United States,25,,,,,,,
Male,India,27,Mix of fields,,,,,,
Female,India,23,Other,,,,,,
Female,India,25,Technology,,,,,,
Male,Singapore,56,Academic,,,,,,
Female,France,25,,,,,,,
Male,India,24,Insurance,,,,,,
Male,Canada,60,,,,,,,
Male,Japan,37,Academic,,,,,,
Male,India,50,,,,,,,
Male,People 's Republic of China,19,,,,,,,
Male,Other,31,Manufacturing,,,,,,
Male,Belgium,46,Academic,,,,,,
Male,Canada,22,,,,,,,
Female,India,38,,,,,,,
Male,Israel,34,Internet-based,,,,,,
Male,Other,33,Technology,,,,,,
Male,South Korea,46,,,,,,,
Male,Germany,47,Insurance,,,,,,
Male,India,20,,,,,,,
Male,India,22,,,,,,,
Male,Singapore,NA,,,,,,,
Female,Ukraine,16,,,,,,,
Male,India,33,,,,,,,
Male,People 's Republic of China,29,,,,,,,
Male,India,35,,,,,,,
Male,Switzerland,32,Manufacturing,,,,,,
Female,Turkey,23,Technology,,,,,,
Male,Other,31,Non-profit,,,,,,
Male,Israel,30,Technology,,,,,,
Male,India,18,,,,,,,
Male,South Korea,25,,,,,,,
Female,Other,32,Other,,,,,,
Female,Iran,25,Academic,,,,,,
Male,India,26,CRM/Marketing,,,,,,
Male,India,23,,,,,,,
Male,United States,22,,,,,,,
Male,India,20,,,,,,,
Male,Israel,35,Internet-based,,,,,,
Male,Taiwan,45,Non-profit,,,,,,
Male,Australia,0,Government,,,,,,
Male,Taiwan,22,,,,,,,
Male,Germany,29,Technology,,,,,,
Male,India,31,Telecommunications,,,,,,
Male,United States,17,Academic,,,,,,
Male,Israel,26,Military/Security,,,,,,
Male,India,24,Academic,,,,,,
Male,Japan,43,Academic,,,,,,
Male,United States,25,Internet-based,,,,,,
Male,Italy,55,Academic,,,,,,
Male,India,23,Mix of fields,,,,,,
Male,India,19,,,,,,,
Male,India,23,Other,,,,,,
Female,United States,25,,,,,,,
Male,Other,42,,,,,,,
Male,Pakistan,24,,,,,,,
Male,India,20,,,,,,,
Male,India,21,,,,,,,
Male,Australia,51,Financial,,,,,,
Male,Australia,37,Other,,,,,,
Male,Indonesia,19,,,,,,,
Male,India,24,,,,,,,
Male,Other,27,,,,,,,
Male,United States,30,Government,,,,,,
Female,Malaysia,24,,,,,,,
Male,Russia,39,Academic,,,,,,
Male,Netherlands,34,Financial,,,,,,
Female,United States,34,Technology,,,,,,
Male,Norway,31,,,,,,,
Male,Poland,24,Mix of fields,,,,,,
Male,India,29,,,,,,,
Male,Australia,31,Financial,,,,,,
Male,France,29,,,,,,,
Male,Russia,39,Internet-based,,,,,,
Male,India,28,,,,,,,
Male,India,26,Technology,,,,,,
Female,India,39,,,,,,,
Male,Other,24,,,,,,,
Male,India,24,,,,,,,
Male,People 's Republic of China,50,,,,,,,
Male,India,23,Mix of fields,,,,,,
Male,Germany,33,Other,,,,,,
Male,India,19,,,,,,,
Male,United States,23,Technology,,,,,,
Male,Australia,29,Other,,,,,,
Male,Vietnam,23,,,,,,,
Male,Other,29,Technology,,,,,,
Male,Taiwan,24,Technology,,,,,,
Female,Philippines,20,,,,,,,
Male,United States,24,Retail,,,,,,
Male,Russia,33,,,,,,,
Male,Australia,30,Military/Security,,,,,,
Female,Indonesia,23,Technology,,,,,,
Female,Taiwan,22,Academic,,,,,,
Male,India,21,,,,,,,
Female,India,23,,,,,,,
Male,United States,39,Academic,,,,,,
Male,India,24,Mix of fields,,,,,,
Female,India,26,Technology,,,,,,
Male,Egypt,28,,,,,,,
Male,Malaysia,22,Technology,,,,,,
Male,United States,18,,,,,,,
Male,India,26,Mix of fields,,,,,,
Female,Turkey,24,,,,,,,
Male,Sweden,29,Insurance,,,,,,
Female,India,22,,,,,,,
Female,Russia,26,Mix of fields,,,,,,
Male,Sweden,NA,Technology,,,,,,
,,NA,,,,,,,
Male,India,22,Technology,,,,,,
Male,India,26,,,,,,,
Male,Greece,21,,,,,,,
Male,India,40,Academic,,,,,,
Female,India,22,,,,,,,
Male,Republic of China,25,,,,,,,
Male,Spain,44,Military/Security,,,,,,
Male,India,27,Mix of fields,,,,,,
Male,Turkey,39,Academic,,,,,,
Male,Poland,30,Mix of fields,,,,,,
Male,India,21,Mix of fields,,,,,,
Female,Turkey,31,Technology,,,,,,
Male,United States,23,Technology,,,,,,
Female,India,25,Technology,,,,,,
Male,Russia,29,,,,,,,
Female,India,22,,,,,,,
Male,India,25,,,,,,,
Male,India,34,Other,,,,,,
Male,India,20,,,,,,,
Male,People 's Republic of China,23,,,,,,,
Male,People 's Republic of China,25,Hospitality/Entertainment/Sports,,,,,,
Male,United Kingdom,39,,,,,,,
Female,Russia,21,,,,,,,
Male,United States,31,,,,,,,
Male,Russia,22,Financial,,,,,,
Male,Switzerland,50,Non-profit,,,,,,
Male,United States,57,Government,,,,,,
Male,Ukraine,31,,,,,,,
Female,Other,26,,,,,,,
Male,Spain,39,Government,,,,,,
Male,Canada,27,,,,,,,
Male,Sweden,35,Telecommunications,,,,,,
Male,India,32,Pharmaceutical,,,,,,
Male,India,26,Financial,,,,,,
Male,Ukraine,39,Other,,,,,,
Male,India,37,Insurance,,,,,,
Male,Germany,31,Academic,,,,,,
Male,India,36,Technology,,,,,,
Male,United States,30,Academic,,,,,,
Male,Denmark,22,,,,,,,
Male,Russia,41,Pharmaceutical,,,,,,
Female,United States,25,,,,,,,
Male,Australia,38,,,,,,,
Male,India,35,,,,,,,
Male,Germany,28,Other,,,,,,
Male,India,23,Technology,,,,,,
Male,United States,26,Internet-based,,,,,,
A different identity,India,42,Financial,,,,,,
Male,India,27,Technology,,,,,,
Male,Ukraine,20,,,,,,,
Male,India,24,Financial,,,,,,
Male,United States,38,Government,,,,,,
Female,United Kingdom,43,Technology,,,,,,
Male,Pakistan,23,Mix of fields,,,,,,
Male,United States,27,Mix of fields,,,,,,
Male,Germany,44,Academic,,,,,,
Male,Other,37,Academic,,,,,,
Male,Other,33,Military/Security,,,,,,
Male,Pakistan,27,,,,,,,
Male,United Kingdom,38,CRM/Marketing,,,,,,
Female,New Zealand,36,,,,,,,
Male,United States,24,,,,,,,
Male,Turkey,41,,,,,,,
Female,United States,29,Academic,,,,,,
Female,United Kingdom,27,,,,,,,
Male,India,30,Mix of fields,,,,,,
Male,Vietnam,27,Technology,,,,,,
Male,Hong Kong,42,CRM/Marketing,,,,,,
Male,People 's Republic of China,28,,,,,,,
Male,Vietnam,21,,,,,,,
Male,Netherlands,37,Mix of fields,,,,,,
A different identity,Russia,37,Government,,,,,,
Female,Hong Kong,26,Financial,,,,,,
Male,United States,31,Technology,,,,,,
Female,Belgium,28,Academic,,,,,,
Male,United States,20,,,,,,,
Male,Greece,41,Technology,,,,,,
Female,Finland,28,,,,,,,
Female,Germany,26,Technology,,,,,,
Male,India,26,Other,,,,,,
Male,India,22,,,,,,,
Male,India,26,,,,,,,
Male,France,33,Mix of fields,,,,,,
Male,India,30,,,,,,,
Male,Taiwan,23,,,,,,,
Male,Ukraine,51,,,,,,,
Male,India,31,Technology,,,,,,
Male,India,21,,,,,,,
Male,Russia,49,Academic,,,,,,
Male,India,18,,,,,,,
Male,India,25,Technology,,,,,,
Male,Italy,36,Mix of fields,,,,,,
Male,Vietnam,23,,,,,,,
Female,India,23,Technology,,,,,,
Male,Israel,34,Military/Security,,,,,,
Male,Turkey,38,Other,,,,,,
Female,India,35,Technology,,,,,,
A different identity,India,35,CRM/Marketing,,,,,,
Male,Spain,29,Other,,,,,,
Male,United States,23,,,,,,,
Female,Other,23,,,,,,,
Male,Belgium,22,Technology,,,,,,
Female,Iran,40,Insurance,,,,,,
Female,India,26,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Philippines,32,Technology,,,,,,
Male,India,41,Academic,,,,,,
Female,Hong Kong,23,,,,,,,
Female,People 's Republic of China,29,,,,,,,
Male,India,26,Financial,,,,,,
Male,Pakistan,23,Financial,,,,,,
Male,Russia,37,Mix of fields,,,,,,
Male,United States,27,Financial,,,,,,
Male,Norway,37,Technology,,,,,,
Female,Other,21,,,,,,,
Male,Japan,28,Internet-based,,,,,,
Male,India,41,,,,,,,
Male,Norway,46,Pharmaceutical,,,,,,
Female,Taiwan,21,,,,,,,
Male,Spain,36,CRM/Marketing,,,,,,
Male,United States,27,CRM/Marketing,,,,,,
Male,Russia,21,,,,,,,
Male,United States,37,Technology,,,,,,
Female,Russia,25,Telecommunications,,,,,,
Male,Indonesia,24,,,,,,,
Male,Russia,30,,,,,,,
Male,Italy,37,Technology,,,,,,
A different identity,United States,32,,,,,,,
Male,Malaysia,26,Telecommunications,,,,,,
Male,United States,26,,,,,,,
Female,Australia,57,Other,,,,,,
Male,Australia,27,Financial,,,,,,
Male,India,32,Pharmaceutical,,,,,,
Male,India,43,,,,,,,
Male,Spain,37,,,,,,,
,,NA,,,,,,,
Male,India,31,Technology,,,,,,
Male,India,32,Non-profit,,,,,,
Female,Ireland,21,Technology,,,,,,
Male,Ukraine,34,,,,,,,
Male,India,26,,,,,,,
Male,Israel,48,,,,,,,
Female,Kenya,19,,,,,,,
Male,Taiwan,20,,,,,,,
Male,Spain,29,,,,,,,
Male,India,35,,,,,,,
Male,Germany,26,Mix of fields,,,,,,
Female,India,24,Non-profit,,,,,,
Male,People 's Republic of China,21,,,,,,,
Female,Germany,29,Internet-based,,,,,,
Male,Singapore,25,Technology,,,,,,
Male,People 's Republic of China,28,Manufacturing,,,,,,
Male,India,30,Technology,,,,,,
Male,Singapore,26,,,,,,,
Male,Israel,29,Mix of fields,,,,,,
Male,Italy,48,Technology,,,,,,
Male,United States,28,Academic,,,,,,
Male,Taiwan,21,Hospitality/Entertainment/Sports,,,,,,
Male,Australia,30,Insurance,,,,,,
Male,Israel,41,Internet-based,,,,,,
Male,Pakistan,25,Manufacturing,,,,,,
Male,United States,38,Academic,,,,,,
Male,United States,NA,,,,,,,
Male,South Korea,25,,,,,,,
Male,Israel,30,Mix of fields,,,,,,
Male,India,25,,,,,,,
"Non-binary, genderqueer, or gender non-conforming",Other,0,,,,,,,
Male,Spain,45,Academic,,,,,,
Male,India,23,,,,,,,
Male,United Kingdom,26,,,,,,,
Male,India,32,,,,,,,
Male,Pakistan,37,Technology,,,,,,
Male,United States,34,Military/Security,,,,,,
Male,Netherlands,37,,,,,,,
Male,Russia,23,Pharmaceutical,,,,,,
Male,India,24,,,,,,,
Male,India,37,Technology,,,,,,
Male,Vietnam,26,,,,,,,
Male,United States,27,Technology,,,,,,
Male,Russia,39,Internet-based,,,,,,
Male,India,23,Internet-based,,,,,,
Male,France,32,Academic,,,,,,
Male,Pakistan,23,,,,,,,
Male,South Korea,28,Technology,,,,,,
Male,Philippines,NA,CRM/Marketing,,,,,,
Male,Russia,31,Mix of fields,,,,,,
Male,Ukraine,24,,,,,,,
Male,People 's Republic of China,25,,,,,,,
Male,India,40,Technology,,,,,,
Male,India,26,,,,,,,
Male,Other,19,,,,,,,
Male,People 's Republic of China,27,Academic,,,,,,
Male,Finland,46,Retail,,,,,,
Male,Other,32,Government,,,,,,
Male,India,28,Technology,,,,,,
Male,Belarus,25,,,,,,,
Male,Taiwan,24,,,,,,,
Male,France,57,,,,,,,
Male,United States,29,Other,,,,,,
Male,India,28,Mix of fields,,,,,,
Female,Israel,28,Technology,,,,,,
Male,Belgium,37,Government,,,,,,
Male,India,32,,,,,,,
Male,United States,45,Technology,,,,,,
Male,Nigeria,35,Academic,,,,,,
Male,Hong Kong,38,Technology,,,,,,
Male,India,22,,,,,,,
Male,Germany,32,Mix of fields,,,,,,
Male,Italy,32,Academic,,,,,,
Female,India,28,Manufacturing,,,,,,
Male,Pakistan,32,Academic,,,,,,
Male,Taiwan,23,,,,,,,
Male,France,26,Other,,,,,,
Male,Other,25,Internet-based,,,,,,
Female,Hong Kong,26,Academic,,,,,,
Male,Other,26,,,,,,,
Male,Other,33,Technology,,,,,,
Male,India,23,,,,,,,
Male,France,26,Academic,,,,,,
Male,Russia,27,,,,,,,
Male,Netherlands,33,Other,,,,,,
Male,Russia,25,,,,,,,
Male,Finland,29,Mix of fields,,,,,,
Male,Sweden,44,Financial,,,,,,
Female,Indonesia,20,,,,,,,
Female,Romania,23,Technology,,,,,,
Female,Republic of China,34,Academic,,,,,,
Male,Japan,39,Manufacturing,,,,,,
Male,United States,20,,,,,,,
Female,France,33,Technology,,,,,,
Male,South Korea,26,Academic,,,,,,
Male,Other,22,Academic,,,,,,
Female,France,28,Technology,,,,,,
Female,France,29,Academic,,,,,,
Male,People 's Republic of China,30,Financial,,,,,,
Male,Poland,34,,,,,,,
Male,Spain,24,Internet-based,,,,,,
Male,Ukraine,33,Technology,,,,,,
Male,Spain,23,Technology,,,,,,
Male,India,20,,,,,,,
Male,India,26,,,,,,,
Male,Denmark,39,Technology,,,,,,
Female,Turkey,28,Academic,,,,,,
Male,India,27,Mix of fields,,,,,,
Male,Russia,25,,,,,,,
Male,Russia,32,,,,,,,
Male,Japan,38,Hospitality/Entertainment/Sports,,,,,,
Female,Pakistan,25,Academic,,,,,,
Male,India,21,Academic,,,,,,
Male,India,31,Financial,,,,,,
Male,United States,51,Other,,,,,,
Male,Russia,26,Retail,,,,,,
Male,United Kingdom,45,,,,,,,
Male,India,29,Other,,,,,,
Male,India,20,,,,,,,
Male,Italy,58,Other,,,,,,
Female,Belarus,21,,,,,,,
Male,France,34,Telecommunications,,,,,,
Male,Switzerland,38,Academic,,,,,,
Female,France,32,Government,,,,,,
Male,Spain,52,Technology,,,,,,
Male,Switzerland,39,,,,,,,
Male,Germany,35,Mix of fields,,,,,,
Male,Portugal,33,,,,,,,
Male,Brazil,26,Financial,,,,,,
Male,Italy,42,Insurance,,,,,,
Male,Other,40,Telecommunications,,,,,,
Male,India,27,Retail,,,,,,
Male,Spain,25,Technology,,,,,,
Male,Other,49,Government,,,,,,
Male,Germany,29,Retail,,,,,,
Male,People 's Republic of China,24,,,,,,,
Male,India,24,,,,,,,
Male,India,25,,,,,,,
Male,India,20,,,,,,,
Male,Pakistan,20,,,,,,,
Male,Mexico,27,Academic,,,,,,
Male,Canada,24,Government,,,,,,
Male,Denmark,31,Other,,,,,,
Female,Italy,26,Mix of fields,,,,,,
Male,Germany,29,Technology,,,,,,
Female,Russia,24,Academic,,,,,,
Male,Pakistan,25,Other,,,,,,
Female,Switzerland,31,Academic,,,,,,
Male,Greece,27,,,,,,,
Male,India,17,,,,,,,
Female,India,25,Government,,,,,,
Male,Singapore,29,,,,,,,
Male,India,24,,,,,,,
Male,Other,35,Financial,,,,,,
Male,India,20,,,,,,,
Male,South Africa,50,Other,,,,,,
Male,Other,28,,,,,,,
